,정류소명,Y좌표,X좌표
59,세검정.상명대,37.6007325989,126.9587223861
60,상명대입구.석파랑,37.5994133537,126.958570225
61,하림각,37.5981330665,126.9617068235
62,자하문터널입구.석파정,37.5955935123,126.9636434993
63,부암동주민센터.무계원,37.5927380599,126.9639574356
64,부암동주민센터.무계원,37.5927861733,126.9651419211
65,자하문터널입구.석파정,37.5955575712,126.9639775924
66,하림각,37.5981476478,126.962215308
67,상명대입구.세검정교회,37.5996163318,126.9592405649
68,세검정.상명대,37.6005524553,126.9589342697
69,세검정초등학교,37.6022680671,126.9614328894
70,국민은행세검정지점,37.604846,126.961195
71,승가사입구,37.6115844138,126.9563059978
72,구기동현대빌라,37.6100355035,126.9564575503
73,구기터널.삼성출판박물관,37.6086098941,126.9562103294
74,구기터널.삼성출판박물관,37.6083054034,126.9564166508
75,구기동,37.6069644475,126.9585297928
76,구기동,37.6070088003,126.9591017479
77,승가사입구,37.61148,126.956482
78,갑을씨티텔앞,37.6043709709,126.9635350292
79,평창파출소,37.6053223656,126.9660432906
80,평창동주민센터,37.6066073749,126.9695663093
81,일성아파트,37.6087663115,126.9729985215
82,롯데아파트,37.6104295575,126.9764662019
83,롯데아파트,37.610248,126.976652
84,벽산평창힐스아파트,37.60819,126.972797
85,예능교회,37.606517,126.97
86,서울예술고등학교.평창동주민센터,37.6057787606,126.9676276108
87,화정박물관,37.6045038178,126.9648102665
88,강북삼성병원,37.568145927,126.9686004828
89,독립문역,37.5749619219,126.9575195568
90,독립문역.서대문형무소역사관,37.5732126863,126.9594644024
91,서대문.서울시교육청,37.5682538056,126.9645273358
92,서대문역사거리.적십자병원,37.5671081521,126.9675878497
93,독립문,37.5699527454,126.9628374789
94,독립문,37.5711733169,126.9615632709
95,창덕궁.서울돈화문국악당,37.5775405746,126.9885394479
96,서린동.SK서린빌딩,37.5692423794,126.9802681756
97,청계1가.광교,37.568684389,126.9849267193
98,청계2가.수표교,37.5684977176,126.9906440449
99,청계4가.세운교,37.5689116801,126.9964597159
100,청계5가.광장시장,37.5694512793,126.9997973605
101,종로5가.광장시장,37.5706632482,126.9999739621
102,종로5가,37.5706578416,126.999863018
103,종로4가.종묘,37.5704244153,126.9967950845
104,종로4가.종묘,37.57029547,126.9944030113
105,종로3가역15번출구,37.570099712,126.9908607662
106,종로3가,37.5700112404,126.9889373855
107,종로2가,37.5692695423,126.9879231681
108,종로2가,37.5692316483,126.9874612934
109,종로2가,37.5699623267,126.9864898532
110,종로2가,37.5699703114,126.9854370247
111,종로1가,37.570063,126.981668
112,종로1가,37.5699857899,126.9803257152
113,종로1가,37.5703608226,126.9814271284
114,종로1가,37.5704,126.980187
115,종로2가,37.5703369933,126.9849388391
116,종로2가,37.5703587922,126.9863595926
117,종로3가,37.570494315,126.9899346765
118,종로4가.종묘,37.57071,126.99417
119,종로4가,37.5706676724,126.9956199722
120,종로5가,37.5709588026,126.9990558394
121,원남동,37.5745325055,126.9973383362
122,창덕궁.우리소리박물관,37.5772728631,126.988634944
123,안국역.인사동,37.5757849018,126.9842425956
124,조계사.종로경찰서,37.5725223095,126.9831555803
125,조계사.종로경찰서,37.5724858087,126.9828258888
126,안국동,37.5746105669,126.9827201116
127,종로5가.효제동.김상옥의거터,37.5745,127.00223
128,종로5가.효제초등학교,37.5728790133,127.0021442279
129,종로5가,37.5711038811,127.0004856663
130,종로6가,37.5711732376,127.0025992793
131,종로6가,37.5711939125,127.0043132652
132,창덕궁.돈화문국악당,37.5773031029,126.9910846344
133,종로6가,37.5708613372,127.0059751477
134,종로6가,37.5708244655,127.0042939985
135,종로5가,37.5705596025,127.0021826522
136,청계6가.동대문시장,37.5698351103,127.0028494203
137,동대문,37.5717262368,127.0084126252
138,충신동,37.5740223509,127.006278812
139,종로6가.종로신진시장,37.5708010613,127.0035694629
140,충신동,37.5744602778,127.0063433807
141,현대그룹빌딩,37.575912,127.000807
142,방송통신대.이화장,37.578043,127.002437
143,혜화역.마로니에공원,37.5811194873,127.0022769364
144,혜화역.서울대병원입구,37.5810636257,127.0019395272
145,방송통신대.이화장,37.5781296741,127.0019937965
146,이화동(이화장),37.576119355,127.0006951494
147,창경궁.서울대학교병원,37.5788279947,126.9968717143
148,이화동(이화장),37.5759372914,127.0032708172
149,혜화동로터리,37.5857646257,127.0007246792
150,명륜동2가.성균관대입구,37.5833334862,126.9993987623
151,혜화역.서울연극센터(장면총리가옥),37.584022814,127.0013281701
152,혜화역.동성중고(장면총리가옥),37.5845697705,127.0017176887
153,종로구민회관.창신동두산아파트,37.5740926792,127.0155555279
154,동대문,37.5727078822,127.0141185878
155,동대문,37.5722900228,127.0136466614
156,동대문,37.5726748057,127.0149019352
157,동묘역앞,37.5716849566,127.0156014431
158,동묘역앞,37.5719221488,127.0159450485
159,청계2가교차로,37.5684809008,126.9878778705
160,창신3동주민센터,37.578413,127.015178
161,숭인1동주민센터.창신역4번출구,37.5787720457,127.0155485759
162,동묘역.롯데캐슬천지인,37.5741800523,127.0158023517
163,숭인동,37.5743009009,127.0203389675
164,신설동로터리,37.5759288312,127.0227802373
165,동묘앞,37.573643,127.017524
166,구기동현대빌라,37.609682,126.956622
167,광장시장,37.569470801,126.9977437946
168,혜화경찰서,37.5725807445,126.9974787875
169,서울역사박물관.김구집무실(경교장),37.5699003386,126.9721318077
170,청계3가.관수교,37.5686887917,126.9937793705
171,청계6가.버들다리,37.5699303868,127.0080377075
172,청계7가.맑은내다리,37.5699975315,127.0129554377
173,청계8가.영도교,37.5709465856,127.0182311268
174,원남동사거리,37.5757228744,126.9982146839
175,동대문,37.5718277151,127.0123387601
176,숭인동,37.5742721533,127.0204373408
177,조계사,37.572800338,126.9831609226
178,적선동,37.5762012239,126.9702964823
179,적선동,37.5757680095,126.9711446421
180,사직단,37.5747462808,126.9680667358
181,사직단,37.5751751952,126.9680484383
182,세종문화회관,37.5739496467,126.9768672645
183,광화문,37.5703903277,126.9752561616
184,서울역사박물관(경교장),37.5693015516,126.9702392233
185,광화문역,37.5698777913,126.9761551953
186,이화동(이화장),37.576257,127.002955
187,상명대정문,37.6016197182,126.9550207178
188,이북오도청,37.6130503244,126.9558882973
189,경복궁역(효자로입구),37.5765786406,126.9743985526
190,국립고궁박물관.경복궁서문,37.5767716673,126.9743664249
191,청와대분수대앞,37.5828701316,126.9738378296
192,춘추관앞,37.5830073264,126.9795636682
193,경복궁.국립민속박물관.현대미술관,37.5793074265,126.9794299462
194,경복궁동문,37.5768330045,126.979276651
195,상명대입구.세검정교회,37.5994435122,126.9597921957
196,상명대입구.석파랑,37.5995718125,126.9581941404
197,종로중부새마을금고,37.5724174899,127.0065911394
198,신설동로터리.신한은행앞.서울풍물시장,37.5743860974,127.0231182769
199,청계2가.삼일교,37.5684458702,126.9872214307
200,청계8가.황학교,37.5721307298,127.0227870051
201,평창동삼성아파트,37.611179,126.978799
202,안국역.인사동,37.5763329308,126.9855365486
203,안국역.서울공예박물관,37.5764011758,126.984768262
204,창덕궁,37.5772280879,126.9890031166
205,남인사마당,37.5713191723,126.9874286375
206,평창파출소,37.605681218,126.9668167021
207,삼청공원,37.5882276807,126.9816468946
208,수성동계곡,37.5820791626,126.964246771
209,명륜3가종점,37.5909483783,126.9928636796
210,명륜새마을금고,37.5876532654,126.996704891
211,서대문3번출구,37.5664160731,126.9662183105
212,낙산공원,37.5804037213,127.0087215681
213,인사미술공간.세탁소,37.5814109836,126.9893670844
214,화정박물관,37.6048011982,126.9648837454
215,금융연수원,37.5865984991,126.9815691643
216,박노수미술관,37.5809967425,126.966603478
217,샘미용실,37.5903095275,126.9932227051
218,서울국제고등학교,37.5890715947,126.9972902593
219,화정박물관,37.6049806084,126.9652007897
220,적십자병원후문앞,37.5675295356,126.9652272769
221,서울성곽.성대후문,37.5892576959,126.9896320737
222,빨래터.고희동미술관,37.5831008302,126.9889727997
223,세검초등학교,37.6042522792,126.9614907597
224,삼청동주민센터,37.5842638281,126.9819071619
225,통인시장,37.58033191,126.9684097898
226,양현관,37.5897914226,126.9936043615
227,국민생활관,37.5897456349,126.9988619666
228,오거리,37.6070621164,126.9622629001
229,경희궁자이2.3단지,37.5687871134,126.9640686009
230,창신쌍용2단지.한성대후문,37.5812647965,127.0127581151
231,통일부,37.5875948053,126.9859476734
232,원서고개,37.583080553,126.9878088426
233,구기동,37.6069799945,126.9591855785
234,종로5가입구.혜화경찰서,37.571747236,126.997541081
235,삼청파출소,37.581813662,126.9812510491
236,오거리.한옥마을입구,37.5793708032,126.96961257
237,명륜시장.성대후문,37.5885110529,126.9952543092
238,혜화초등학교,37.5872532276,126.9998516643
239,청련사입구,37.6079803769,126.9624312007
240,영천시장,37.5700050081,126.9628351888
241,명신초.삼선푸르지오.힐스테이트,37.5821062067,127.014556281
242,감사원,37.5862106518,126.9852900569
243,중앙중고,37.583092177,126.986965299
244,인왕빌딩,37.6079283311,126.9577443332
245,종로4가.종묘공원,37.570632807,126.9944624378
246,국립민속박물관,37.5792551846,126.9795533717
247,광화문새마을금고,37.5793687689,126.9711466491
248,새마을금고,37.5877370613,126.996518051
249,혜화우체국,37.5860376565,127.0006137149
250,언덕앞,37.6089539753,126.9637921715
251,경희궁자이4단지,37.5707022242,126.9621148375
252,종로센트레빌후문.e편한세상보문아파트,37.5817743934,127.0161855253
253,사우디대사관앞.경남빌라,37.5841056738,126.9850311776
254,안국선원.삼거리,37.5827909789,126.984994076
255,구기터널입구,37.6082046142,126.9567768927
256,종로3가.1.3.5호선,37.5710729861,126.9921806628
257,경복궁,37.576950157,126.9793377561
258,경복궁역,37.5766774815,126.9722764647
259,소나무집,37.6112770717,126.964110466
260,독립문역3번출구,37.5728784775,126.9597453483
261,청룡사.보문파크뷰자이아파트,37.5800189539,127.01700714
262,북촌한옥마을입구.정세권활동터,37.5815997311,126.9849422317
263,종로1.2.3.4가동주민센터,37.5743837122,126.9911314256
264,창덕궁,37.5760892484,126.9906200153
265,세종문화회관,37.5726588818,126.9764440468
266,혜화역3번출구,37.5812159103,127.0019214153
267,아름다운실버,37.6120100581,126.965463701
268,독립문초등학교,37.5738474794,126.9607207234
269,종로센트레빌아파트,37.5803534405,127.0156926979
270,가회동주민센터,37.5799390098,126.9848497239
271,구기빌라,37.6062686142,126.9579797248
272,원남로터리,37.5762373738,126.997511497
273,보현산신각,37.6134825236,126.9657790521
274,천사유치원,37.5746480221,126.9618603707
275,쌍용아파트입구.창신역,37.580511226,127.0149635738
276,아름다운가게.정독도서관,37.5788991733,126.9850220301
277,산정빌라,37.6051519935,126.9574922002
278,이화사거리,37.5764698644,127.0020107348
279,박종화고택입구,37.6143102577,126.9676873462
280,무악현대아파트후문,37.5763060751,126.962001046
281,이수아파트,37.5783539864,127.0151895819
282,헌법재판소.안국역,37.5775584314,126.9856755706
283,청구빌라,37.6046102563,126.9569839726
284,서울대어린이병원응급실.갑상선센터,37.5781188768,126.9995029662
285,서울사대초.중교,37.5775673842,127.0024794898
286,화인빌라,37.6129345305,126.9685386165
287,넓은마당,37.5752728058,126.9628880463
288,창신초등학교,37.5769032044,127.0153885503
289,수운회관,37.5751598262,126.986517218
290,상명대후문,37.6040255786,126.9573354115
291,혜화역2번출구,37.5811483226,127.002256557
292,힐탑,37.6116055569,126.9690205751
293,신학대학교총회본부,37.5739763092,126.9634445669
294,구민회관.동묘역,37.574047622,127.0155758969
295,낙원상가,37.5736776169,126.9872918609
296,완성빌라,37.6034020863,126.9575011241
297,서울대병원장례식장,37.5805553988,126.9974309648
298,혜화역1번출구,37.5834542178,127.0019407215
299,감나무골공원,37.6124059606,126.9699479367
300,한국사회과학자료원,37.5736332076,126.9641432573
301,동묘역,37.5726943506,127.0142453819
302,금강제화,37.5705445369,126.9874384317
303,경진빌라,37.6020037175,126.9578303612
304,성균관대학교앞,37.5832597848,126.9993359079
305,KT광화문지사,37.5719202128,126.9773972341
306,혜화로터리,37.58546186,127.0006454148
307,청와대,37.5827467129,126.9737776296
308,춘추문,37.5829107466,126.9797313351
309,경복궁.국립민속박물관,37.5795319471,126.9795002201
310,효자로입구(가상),37.5762647419,126.9744334032
311,EN갤러리,37.6134063548,126.9707007997
312,창경궁,37.5787928426,126.996526393
313,광화문,37.5699344106,126.9754261231
314,이북오도청,37.6124619885,126.956083472
315,독립문역,37.5756428509,126.9567051485
316,종로문화센터,37.5746470811,126.9646261961
317,동대문역.2번출구,37.5720494465,127.0117218002
318,종각역YMCA,37.570379,126.985096
319,서교빌라,37.601989057,126.9571553655
320,경복궁역,37.5770722054,126.9724733176
321,연건동,37.5761256624,127.0007449647
322,성대입구,37.5832668015,126.998853007
323,무애사,37.6139004282,126.9718458037
324,단군성전앞,37.5755600915,126.9653175119
325,동대문종합시장,37.571212,127.00496
326,상명초등학교,37.6009238115,126.956715418
327,법련사,37.5765879752,126.9796650539
328,광화문새마을금고,37.5794930902,126.9710277184
329,성균관대학교,37.5850311082,126.9972179386
330,참샘골공원,37.6145722576,126.9741212409
331,활터앞,37.5768126115,126.9653293849
332,종로5가.3번출구,37.5714192458,127.0020898456
333,인사동들머리.3.1독립선언터,37.5719470235,126.983296967
334,정독도서관,37.580191528,126.9802007494
335,오거리.한옥마을입구,37.5794684375,126.9697392663
336,종로4가.혜화경찰서,37.572633909,126.997482182
337,평창공원지킴터입구,37.6163963984,126.9757438761
338,창경궁.고궁호텔.메이플레이스호텔,37.5765581609,126.9974492169
339,창경궁,37.5790766845,126.9964709016
340,경희궁,37.5699057973,126.9723536916
341,광화문,37.570337,126.975569
342,종로1가,37.57037,126.980129
343,종로1가,37.569954334,126.9808260992
344,종로2가,37.5703541342,126.9850973266
345,종로2가,37.570083,126.986463
346,종로3가,37.570635,126.99321
347,종로3가,37.5701024255,126.9909932186
348,종로4가,37.5704208133,126.9968799905
349,동대문종합시장종로6가,37.5712164117,127.0050242196
350,동대문종합시장종로6가,37.5707920608,127.0032060634
351,동대문역,37.5728592099,127.0145771232
352,동대문역,37.5726669086,127.0150378103
353,신설동전철역,37.5746199833,127.0203864894
354,신설동전철역,37.5744982075,127.0211178191
355,종로도서관,37.5764842271,126.9671251598
356,경복궁역,37.5761780936,126.9715056448
357,경복궁역,37.575816,126.97168
358,안국역,37.5766137515,126.985229602
359,안국역,37.5763185096,126.9855059829
360,창덕궁,37.5775279022,126.9887919183
361,성대입구,37.583283,126.999229
362,효자로,37.5816329488,126.9739005362
363,창덕궁,37.5775616111,126.9903718816
364,종로사우나,37.5738011149,126.9877503526
365,엄마분식,37.6012424257,126.9557163281
366,삼청파출소,37.58164517,126.9813258198
367,통인시장.종로구보건소,37.5803350289,126.9687504797
368,종로5가역,37.570671358,127.0000249058
369,평창동산림제3초소,37.6172373713,126.9770474423
370,배화여중고,37.5767556306,126.9678156705
371,대학로입구.이화사거리,37.5759841652,127.0025801998
372,운현궁,37.5752716136,126.9869813803
373,상명대입구,37.6000210109,126.9569583018
374,삼청동주민센터,37.5846846831,126.9822105151
375,박노수미술관,37.5810265604,126.9668944502
376,김창열.윤명로화실,37.616304998,126.9783685436
377,사직공원.경복궁역입구,37.5762206893,126.9689039095
378,충신시장,37.5749766498,127.005404874
379,안국역2번출구앞,37.5771728174,126.9861183272
380,안풍주유소,37.5992874063,126.9591580707
381,금융연수원,37.5858776706,126.981847891
382,감람산기도원,37.6159439291,126.9798729651
383,카센터.터널앞,37.5741644592,126.96585932
384,동대문역5번출구,37.5717232437,127.0117987318
385,재동초등학교,37.578791085,126.9853617134
386,하림각,37.597810653,126.9622528507
387,삼청공원삼거리.옥호정터,37.5874185176,126.9817444742
388,이화사거리,37.5753200672,127.0022812884
389,연화정사,37.6146490046,126.9794938432
390,대신중고,37.5726178078,126.9616893251
391,동묘역.롯데캐슬,37.5740286703,127.0157921305
392,현대사거리,37.5792417814,126.9866353642
393,교남동주민센터,37.5721522968,126.9612800199
394,부암동주민센터.무계원,37.5929353403,126.9637682263
395,형제봉입구,37.6128643152,126.9816861503
396,교남동새마을금고,37.5714943551,126.962337459
397,창신초교,37.5760372123,127.0157200961
398,가회동주민센터,37.5799426497,126.9851293823
399,볼링장,37.5792554401,126.9879589184
400,부암슈퍼,37.5947600723,126.9638602023
401,지구촌교회,37.6130468496,126.9793481616
402,월암공원,37.571188468,126.9639860521
403,숭인1동주민센터,37.5774150014,127.0155607478
404,북촌한옥마을입구.정세권활동터,37.5812807738,126.9851687446
405,하림각,37.5976847268,126.9629663842
406,보현빌라,37.6152615256,126.9782816235
407,스위스대사관,37.569988785,126.9658057546
408,창신역.4번출구,37.5783593519,127.0155054665
409,안국선원.삼거리,37.5827432497,126.9852205387
410,세검정교회,37.599386,126.960029
411,혜화동로터리,37.5859196111,127.0010032298
412,김종영미술관,37.6132637884,126.9781122953
413,서울시교육청,37.5692429716,126.9668249505
414,창신쌍용1단지.종로센트레빌아파트,37.5803228198,127.0155692785
415,사우디대사관,37.583863308,126.9852486243
416,상명대입구,37.5998544708,126.9574023475
417,혜화초등학교,37.5873892922,126.9999909413
418,북악파크,37.6110083234,126.9778558349
419,강북삼성병원,37.5685315243,126.9683376852
420,청룡사.보문파크뷰자이아파트,37.5797846496,127.0171508787
421,감사원,37.5862656518,126.9855618026
422,국민생활관,37.5896275957,126.9993137839
423,귀빈예식장,37.6089952635,126.9733337071
424,종로센트레빌후문.e편한세상보문아파트,37.5818978359,127.0162353711
425,통일부,37.5875308468,126.9861073451
426,서울국제고등학교,37.5890742944,126.9971407875
427,성대후문.와룡공원,37.5891522774,126.989734001
428,상명초등학교,37.600904926,126.9568173576
429,새마을금고,37.5878406881,126.9965690016
430,경진빌라,37.6018640911,126.9579482257
431,명륜시장.성대후문,37.5887246101,126.9952305162
432,완성빌라,37.6033399708,126.9576665157
433,양현관,37.5897680031,126.9937685575
434,상명대후문,37.6040715802,126.9574633677
435,샘미용실,37.5902545716,126.9934084203
436,산정빌라,37.6052835831,126.9575782035
437,구기빌라,37.6061334517,126.9579809335
438,마트앞,37.6066987064,126.958756466
439,국민은행.세검정지점,37.6048873133,126.9607859545
440,화정박물관,37.604859104,126.965686732
441,혜화역4번출구,37.5834632357,127.0014561074
442,방송통신대앞,37.5786973612,127.0019926794
443,서울대치과대학,37.5773060748,126.9978748922
444,효제초교.연동교회.김마리아활동터,37.5736413355,127.0022087811
445,성균관대학교,37.5884638684,126.9900035953
446,독립문역,37.5732838531,126.9594077577
447,서울대치과대학,37.5776016307,126.9977741191
448,이화사거리,37.5769483437,127.0020084833
449,서울대학교병원현관.암병원현관,37.5789514712,126.9981567653
450,종각.공평유적전시관,37.5715937879,126.9832427053
451,조계사,37.5736021088,126.9831364101
452,종로경찰서,37.5757100898,126.984082977
453,숭인동,37.5746055598,127.0204215819
454,인사동.아벤트리호텔,37.5730319178,126.983156342
455,세종문화회관,37.5731648364,126.9768785647
456,동대문역JW메리어트동대문호텔,37.5703018655,127.0094731042
457,대학로,37.58189612,127.0021204164
458,창경궁,37.5791596347,126.9964163097
459,창덕궁,37.5775301708,126.9901776043
460,인사동.북촌,37.5758950223,126.9837977873
461,경복궁.국립민속박물관,37.5794473961,126.979446549
462,세종문화회관,37.573219,126.977004
463,통인시장,37.5791187605,126.9713315727
464,세종문화회관,37.573219,126.977017
465,종각역,37.5693799579,126.9828944171
466,인사동.탑골공원,37.5701155367,126.9888006413
467,종묘.세운상가,37.5703548529,126.9935556798
468,광장시장,37.5706237295,126.9996734151
469,동묘.숭인동도깨비시장,37.5734766013,127.0180439092
470,서울풍물시장,37.5733400255,127.0231780999
471,청와대,37.582684814,126.9737600308
472,남대문세무서.서울백병원,37.5649848069,126.9875299251
473,서울백병원.국가인권위.안중근활동터,37.5643504711,126.9878515151
474,서울역버스환승센터,37.5551460158,126.9722570849
475,서울역버스환승센터,37.5554462091,126.9723557118
476,서울역버스환승센터,37.5553876977,126.9727617448
477,서울역버스환승센터,37.5554794133,126.9728547738
478,서울역버스환승센터.강우규의거터,37.555613815,126.9729705525
479,숭례문,37.5586388574,126.9737783904
480,숭례문(가상),37.5597967723,126.9743556496
481,서울시청,37.5661382638,126.9806320857
482,만리동고개,37.551787064,126.9626582054
483,손기정체육공원입구,37.5544459527,126.9662339013
484,서울의료보건고등학교.서울역서부,37.5561691636,126.9687868753
485,서울역서부,37.5563255909,126.9693762438
486,서울역서부,37.556997907,126.9692772863
487,중림동교차로,37.5583836266,126.9691354395
488,종근당.충정로역,37.5595131906,126.964480544
489,한국경제신문사.서소문역사공원,37.5602111497,126.9678680149
490,한국경제신문사.서소문역사공원,37.5606234736,126.9681135141
491,경찰청.동북아역사재단,37.5630494858,126.9691267228
492,장충동써미트호텔,37.5624042727,127.0067839769
493,서대문경찰서.농협은행.유관순활동터,37.5649062803,126.9677868059
494,염천교,37.559869,126.973113
495,숭례문,37.5582968367,126.9732932811
496,숭례문.한국일보,37.5587713091,126.9737375955
497,후암삼거리,37.5533418143,126.9760823693
498,숭례문,37.5587633765,126.974362745
499,숭례문,37.5584195299,126.9740436876
500,숭례문,37.5580006528,126.9736279452
501,남대문시장악세사리전문상가,37.5586132397,126.9762051934
502,숭례문남산방향,37.5585581643,126.9756720863
503,남대문시장,37.561191081,126.9800597585
504,북창동.남대문시장,37.561175,126.97792
505,시청앞,37.5623584643,126.9765742145
506,삼성본관앞,37.5620517519,126.9759075283
507,시청앞,37.562764205,126.976148714
508,서소문,37.5632067407,126.9748872517
509,서소문,37.5635627198,126.9750421599
510,시청.서소문청사,37.5635248407,126.9749539314
511,서울신문사,37.5683632936,126.9773647051
512,우리은행종로지점,37.5675190047,126.9829289124
513,롯데백화점,37.5644917964,126.9820649381
514,해운센터.롯데영프라자,37.5628907847,126.9815478394
515,롯데영프라자,37.562885,126.982008
516,중앙우체국,37.5616184515,126.9816138061
517,신세계백화점,37.5608492473,126.9815255531
518,남대문시장.회현역,37.5582675237,126.9777650546
519,남대문시장.회현역,37.5584920257,126.9784645011
520,남산3호터널,37.558455773,126.982669512
521,남산3호터널.서울애니메이션센터,37.5595260891,126.9826359346
522,명동역4번출구,37.5606538896,126.9852407503
523,퇴계로2가.명동역5번출구,37.5608934844,126.9844913623
524,퇴계로3가.한옥마을.한국의집,37.5612508237,126.9917771969
525,퇴계로3가.한옥마을.한국의집,37.5609706048,126.9921714783
526,충무로역2번출구.대한극장앞,37.5612232926,126.9949175906
527,충무로역8번출구.대한극장앞,37.5620371603,126.9964921507
528,초동,37.5633461766,126.9931119513
529,을지로입구.로얄호텔,37.5658757422,126.9853902774
530,을지로입구.시청입구,37.5661382638,126.9811712097
531,을지로2가.기업은행본점.서울노동청,37.566246226,126.9865233528
532,을지로2가.파인에비뉴,37.5660094793,126.9888281722
533,을지로3가,37.5663556351,126.9903755882
534,을지로3가,37.5661205237,126.9913276421
535,을지로4가,37.5666470197,126.9962179152
536,을지로4가.베스트웨스턴국도,37.5664010399,126.9968473297
537,중구청앞.덕수중학교,37.5647745951,126.9981401348
538,방산시장.을지로4가역6번출구,37.5668182855,126.999258524
539,을지로5가.중부시장,37.5666200422,127.0011150411
540,방산시장.훈련원종합체육관,37.5679608485,127.0024044565
541,을지로5가.훈련원종합체육관,37.5658243542,127.0025945654
542,을지로6가.국립중앙의료원,37.5660747142,127.006377762
543,광희동,37.5650528273,127.0072096931
544,광희동,37.5649951093,127.0079579375
545,을지로6가.국립중앙의료원,37.5664631128,127.0058434821
546,동대문역사문화공원,37.5673541422,127.0083555318
547,동대문역사문화공원,37.5676036956,127.0090234611
548,충무아트센터.스포츠센터.중부소방서,37.565168,127.013527
549,충무아트센터.스포츠센터.중부소방서,37.5650178857,127.0147408667
550,성동공업고등학교(무궁화회관),37.5683481924,127.0157558376
551,성동공업고등학교앞,37.5686950625,127.0161294881
552,신당역.중앙시장앞,37.5657282804,127.0187426545
553,신당역.중앙시장앞,37.5654920748,127.0194795301
554,성동고등학교,37.5655637088,127.022057125
555,성동고등학교,37.5651806516,127.0225482999
556,신당동떡볶이타운.중구여성플라자,37.5626278098,127.0150019821
557,신당동떡볶이타운.중구여성플라자,37.5623100443,127.0151908517
558,신당동.청구역,37.5589483023,127.0132161263
559,신당동.청구역,37.559257398,127.0130316796
560,약수역2번출구.가온도서관,37.555794,127.011043
561,약수역3번출구.약수하이츠,37.5557496102,127.0113796895
562,약수역4번출구.금호터널입구,37.553399,127.012012
563,약수역5번출구.금호터널입구,37.55292373,127.0118693353
564,약수역8번출구.신당사회복지관,37.5538646495,127.0099566945
565,약수역7번출구.약수동주민센터,37.5528509718,127.0092978444
566,송도병원앞,37.5502676468,127.0077186988
567,송도병원앞,37.550227118,127.0073984027
568,약수역1번출구,37.556408461,127.0096865168
569,장충체육관앞,37.558336,127.008065
570,장충체육관앞,37.5580017329,127.0078281581
571,장충동.동국대입구,37.5605809257,127.0058212968
572,장충동.동국대입구,37.5606663921,127.0056290943
573,퇴계로6가,37.5634011312,127.0039011095
574,퇴계로6가,37.56353,127.003375
575,퇴계로5가,37.5623804057,126.9999660413
576,퇴계로5가,37.5627804223,126.9997252277
