,정류소명,Y좌표,X좌표
8805,대신시장,37.5120379271,126.9161953166
8806,영등포농협.신길2동새마을금고,37.5114267865,126.9134268544
8807,우신초등학교,37.5093088964,126.910600282
8808,포레나신길아파트,37.5033440908,126.9100531732
8809,성락교회,37.5043105707,126.9027226186
8810,성락교회,37.5047495305,126.9028724835
8811,도림동자치회관,37.5092940284,126.9076717402
8812,도림사거리,37.5067789746,126.9019796653
8813,우신초등학교,37.5092523834,126.9109396956
8814,신길힐스테이트클래시안아파트,37.5049891763,126.9108112918
8815,신길동홍어거리,37.5107942583,126.9115715701
8816,신풍역.백악관웨딩문화원앞,37.501581778,126.909880063
8817,신길5동주민센터,37.5006543842,126.9055413507
8818,신길5동주민센터,37.5010548825,126.9049278277
8819,신풍역,37.5000120734,126.9068971154
8820,영등포농협도림로지점.우리시장,37.4981782693,126.9045627731
8821,영등포농협도림로지점,37.4986696303,126.9045220701
8822,태양의집.KT대방지사,37.4948151631,126.9088872295
8823,신길주유소,37.4984011732,126.9083965467
8824,신풍역.백악관웨딩문화원앞,37.5013238443,126.9100850037
8825,레미안에스티움북문,37.501245,126.916458
8826,신길3동주민센터,37.507364,126.90639
8827,대방역,37.5127693585,126.9237905553
8828,대방역,37.5130048235,126.9242224384
8829,공군호텔,37.5098706868,126.9240536702
8830,서울지방병무청,37.5051747159,126.9221593231
8831,대방초등학교,37.5023841407,126.9210085488
8832,태양의집,37.4962924349,126.9081932881
8833,대림동우체국,37.4894382828,126.9054525686
8834,흰돌교회,37.491316,126.902954
8835,대동초등학교,37.4939967041,126.9007387862
8836,서울영림초등학교,37.4876376021,126.9049675022
8837,대림역12번출구,37.4925216728,126.8966231256
8838,대동초등학교.명지성모병원,37.4941393294,126.8991767679
8839,대동초등학교,37.4936614284,126.9006611965
8840,흰돌교회,37.4905430612,126.9032572847
8841,대림동우체국,37.4896278351,126.9047297114
8842,대림동우성아파트,37.4958764984,126.9019294528
8843,대림역,37.4927621315,126.8964678601
8844,대동초등학교.명지성모병원,37.4941715864,126.8986961015
8845,대림동우성아파트,37.4965339498,126.9024976481
8846,YDP미래평생학습관,37.5038702834,126.8957399466
8847,대림동현대3차아파트,37.5044926537,126.8964335655
8848,신영초등학교,37.5016268639,126.8971376372
8849,YDP미래평생학습관,37.5030128151,126.8961720728
8850,선유도공원,37.542245,126.902595
8851,선유도공원,37.542025,126.902915
8852,신길역5호선,37.5183978581,126.9148883495
8853,국회의사당,37.5306422804,126.919153684
8854,산업은행본점,37.5279671701,126.9208525949
8855,더현대서울,37.5254868228,126.9277728103
8856,유진투자증권,37.5254069139,126.9270896712
8857,파크원타워.LG트윈타워,37.5269560563,126.9270250084
8858,신길파크자이아파트,37.5050206637,126.9130761143
8859,여의도한양아파트,37.5209203503,126.9320647349
8860,하나은행여의도지점,37.5211596134,126.9313223629
8861,여의도수정아파트,37.5224477553,126.9305869337
8862,신풍역,37.5003168268,126.9104304773
8863,여의도지하차도입구,37.523355,126.923253
8864,영진시장,37.5001229314,126.9153094773
8865,문래우체국.문래예술공단,37.5142585924,126.8951938185
8866,문래우체국.문래예술공단,37.5141627048,126.8947765295
8867,대림3동주민센터,37.4976454844,126.8988667105
8868,대방역,37.5132303722,126.9232504974
8869,대방역,37.512907,126.923495
8870,신길가마산로교차로,37.5065337099,126.9108716655
8871,대길초등학교,37.4989132022,126.9122243497
8872,미보빌딩,37.4983188994,126.9165409001
8873,신길역1호선,37.5167591036,126.9166368877
8874,신길보라매SK뷰아파트,37.50407,126.919364
8875,현대아파트,37.5229871573,126.8957767054
8876,여의도순복음교회,37.5300112247,126.9241543204
8877,래미안에스티움,37.5002030686,126.9128846986
8878,문래자이아파트,37.5167496555,126.8946563766
8879,대방역,37.513747861,126.9265562252
8880,대방역,37.5136559006,126.9259081796
8881,신풍역신길6동주민센터,37.4992556043,126.909809257
8882,대길초등학교,37.4985282442,126.9144257114
8883,대방천사거리,37.4987292795,126.9196868725
8884,대방천사거리,37.4984887613,126.9197990982
8885,대림코오롱아파트,37.5071075867,126.8943271979
8886,영등포로터리,37.5186134846,126.9103719734
8887,새길어린이집.신풍역3번출구,37.4992594029,126.9077270753
8888,새길어린이집.신풍역3번출구,37.4995040844,126.9071929389
8889,영문초등학교,37.520197,126.887835
8890,영문초등학교,37.5199882711,126.8878741096
8891,문래역,37.5166312538,126.8942560751
8892,양화중학교.홈플러스,37.5193690011,126.8952832738
8893,기계회관,37.5290992579,126.9226786966
8894,신동아아파트,37.4980725102,126.8946317256
8895,신영초교,37.4989309377,126.8963032658
8896,우성5차아파트,37.50739506,126.9027457631
8897,우성5차아파트,37.507339,126.903033
8898,현대3차성원아파트,37.5044786605,126.896918819
8899,래미안에스티움(신길파크자이),37.5021641831,126.9129971343
8900,대림3동사거리.명지춘혜병원,37.5004765901,126.8976368647
8901,현대2차아파트,37.5031007881,126.8947750905
8902,성원아파트.한국상하수도협회,37.5025101165,126.8966667348
8903,베뢰아국제대학원대학교,37.500805,126.898722
8904,영등포역후문,37.5146531153,126.9079818843
8905,성원아파트입구,37.5049661894,126.8979949457
8906,신길우성1차.건영아파트,37.5060955511,126.8996219996
8907,건영아파트농협,37.5062336388,126.9006977013
8908,영등포동.영등포푸르지오아파트,37.50966,126.904673
8909,신길바다마을아파트.보라매sk뷰,37.502859,126.916049
8910,성애병원,37.5115127712,126.9230916275
8911,신길보라매sk뷰.바다마을아파트,37.5029749454,126.9164353978
8912,오거리,37.5086642474,126.9215030287
8913,병무청,37.5062585941,126.9219365003
8914,우성2차아파트,37.4992706477,126.9107297983
8915,보라매역,37.4997349461,126.9197400838
8916,영진시장,37.4997896787,126.9167960026
8917,신길광장공원,37.4997459215,126.9042339158
8918,대성아파트.건영아파트후문,37.5032308592,126.9003306899
8919,대성유니드아파트,37.5008368106,126.9027078981
8920,레미안에스티움북문,37.5014215954,126.9168430935
8921,건영아파트후문,37.5025427296,126.900701459
8922,문래유원아파트,37.521132733,126.8879436709
8923,한신아파트,37.5214360158,126.8875359357
8924,대림동코오롱아파트,37.507613122,126.8943468456
8925,문래동종점,37.5156515552,126.8862776166
8926,문래동시점,37.5156291155,126.8867852978
8927,KT&G영등포지사.문래동종점,37.5153537055,126.8874014622
8928,신길1차우성아파트,37.5058715996,126.8998713446
8929,보라매역.5번출구,37.5000416572,126.9189129834
8930,우성2차아파트,37.499200425,126.9107163873
8931,영등포동.영등포푸르지오아파트,37.509803558,126.9047798616
8932,우신사거리,37.5109838266,126.9099821039
8933,크라운사거리,37.5083141016,126.9048586712
8934,크라운사거리,37.508301905,126.905380142
8935,오거리,37.5088363403,126.9214768321
8936,삼환아파트,37.5072701925,126.9200826654
8937,삼환아파트,37.5071385537,126.9199674312
8938,골프장,37.5083829958,126.9199989057
8939,우신방앗간,37.5047986976,126.9139898726
8940,해군회관,37.504288385,126.9158515394
8941,성당,37.5052158451,126.9216729103
8942,대영중.고,37.5031536107,126.9038902447
8943,성당,37.5054250578,126.9219102219
8944,병무청,37.5061359988,126.9218676304
8945,꼬추말,37.5117844962,126.9063055857
8946,약산약국,37.5115932265,126.9143010716
8947,코끼리유통,37.5059175309,126.9068252718
8948,성락교회,37.504783,126.904153
8949,약산약국,37.5113265518,126.91437151
8950,동양볼링장,37.5167682627,126.8884241986
8951,보라매공원입구,37.4985569523,126.9167702266
8952,놀이터,37.5100011786,126.9224088234
8953,현대2차아파트후문,37.5030100625,126.8940864024
8954,크라운사거리,37.5087353677,126.9054214473
8955,신길3동주민센터,37.5071239953,126.9062967065
8956,꼬추말,37.5119329458,126.906013552
8957,SG메디피움,37.505080073,126.9047285685
8958,도림사거리,37.5070505173,126.9012712286
8959,기림약국,37.4997728852,126.9008725167
8960,신길광장공원,37.4999388379,126.9043331986
8961,영등포역후문,37.514643212,126.9079932088
8962,코사마트,37.4983923699,126.9019205076
8963,해오름식당,37.500908,126.89948
8964,우리은행,37.497421951,126.9030957294
8965,두산위브진주아파트,37.5164206155,126.885309553
8966,현대3차아파트,37.516298,126.884898
8967,CM충무병원,37.5183527655,126.9027079039
8968,대방역,37.5130200747,126.9241172204
8969,여의도한강공원주차장,37.5319067706,126.9222096218
8970,여의도한강공원주차장,37.5317187593,126.9226940963
8971,여의도시민요트나루,37.5337272667,126.9123182138
8972,타임스퀘어,37.51803739,126.9042580581
8973,당산신동아파밀리에,37.519975487,126.900779048
8974,영등포청과시장,37.5236699556,126.9018127545
8975,영등포청과시장,37.522484979,126.9017747101
8976,서울시립청소년성문화센터,37.5251517776,126.9023142827
8977,서울시립청소년성문화센터,37.5247491188,126.9024743335
8978,한강아파트,37.5277478405,126.9034083876
8979,빅마켓영등포점,37.5280663072,126.903872998
8980,당산센트럴아이파크아파트,37.5300905669,126.9043580631
8981,영등포농협당산역지점,37.5306821222,126.9048970226
8982,신풍시장,37.5057979066,126.9090858662
8983,신길건영아파트,37.503563003,126.9020517341
8984,신길건영아파트,37.5039003769,126.9019651091
8985,수정교회,37.5008260162,126.8984473339
8986,대림3동주민센터,37.4981672477,126.89831
8987,대영중학교.신길센트럴아이파크,37.5033158892,126.9037578728
8988,당산역,37.5332445112,126.9011993681
8989,대림역,37.4941881707,126.8949855085
8990,현대2.3차아파트,37.5317408698,126.8962827493
8991,한국수자원연구소,37.5439176005,126.8895618243
8992,성애병원,37.5117534209,126.9218040841
8993,당산우편물취급소,37.5295966069,126.8987624869
8994,기아자동차서비스센터,37.5415448626,126.8913397384
8995,놀이터,37.5102387979,126.9219968319
8996,대림역7호선,37.4929638313,126.8973315956
8997,효성아파트,37.5309951483,126.8998637918
8998,한신아파트.선유도공원,37.5406104569,126.892357296
8999,돈보스코.홈플러스,37.496561254,126.9133501486
9000,오거리,37.5088147597,126.9215458547
9001,선유중학교.현대6차아파트,37.5320970811,126.8945612462
9002,우성2차아파트,37.4955088526,126.8997739048
9003,당산역.삼성래미안APT,37.5331664654,126.9016181316
9004,당산초등학교,37.5387813507,126.8944862017
9005,경남아너스빌,37.4946517549,126.9108450745
9006,골프장,37.5091906882,126.9204516361
9007,코스트코,37.5283666153,126.8916609531
9008,대림3동주민센터,37.4983606603,126.8985174011
9009,삼성래미안4차아파트북문,37.5332853986,126.9026917849
9010,선유도역.롯데홈쇼핑,37.5372592485,126.8933160328
9011,강남성심병원.대림성모병원,37.4913065278,126.9080614234
9012,대신시장.기업은행,37.51181798,126.9173629536
9013,당중초등학교.노동부남부지청,37.5253866305,126.8906255086
9014,정현부페,37.4995406902,126.898036257
9015,당산중학교.한국소방안전원,37.5318890724,126.9065022141
9016,영등포동.영등포푸르지오아파트,37.511019637,126.9053948102
9017,신대림한솔솔파크아파트.충심교회,37.4884697209,126.8990679328
9018,당산역,37.5332534937,126.9028929506
9019,영은교회,37.5253616898,126.8882070346
9020,국민은행,37.5010156945,126.8989684817
9021,삼성래미안3차아파트,37.5300982551,126.9072184064
9022,SK엔카,37.5342360825,126.8923381705
9023,중앙시장,37.4899047632,126.9007034903
9024,양평역,37.5250272137,126.8859895888
9025,대림요양병원,37.5023314067,126.9001497866
9026,한국산업인력공단,37.5287001541,126.907732684
9027,거성파스텔아파트,37.5321168067,126.8924532355
9028,농협.대림2동주민센터,37.4908121312,126.9017291244
9029,삼성아파트.오목교아래,37.523415383,126.8834600409
9030,건영아파트후문,37.5033417961,126.901526078
9031,인구보건복지협회.제일빌딩,37.5260382148,126.9087700692
9032,선유고등학교,37.533133368,126.8945892066
9033,대림포교원,37.4920558755,126.9030879611
9034,벽산아파트,37.5232769909,126.8820245533
9035,성락교회,37.5044937034,126.9029768745
9036,한강성심병원,37.5233299681,126.9105439558
9037,대림1동새마을금고,37.4930894759,126.9042356303
9038,신동아아파트.관악고교,37.5216148526,126.8851621149
9039,도림사거리,37.5063174421,126.901776669
9040,근로복지공단.서울남부지사,37.5213296596,126.9119175238
9041,대림1동주민센터,37.4950637693,126.9064554065
9042,e편한세상문래에듀플라츠,37.5203116387,126.8858598746
9043,선의원,37.5124643412,126.9091440542
9044,태양의집.썬프라자,37.4958177593,126.9073026795
9045,영문초등학교,37.5199928689,126.8879713959
9046,크라운사거리,37.5082369233,126.9052524054
9047,유원아파트,37.5289695076,126.8977914175
9048,영신고등학교,37.4975925264,126.9083813617
9049,현대홈타운아파트,37.5194330411,126.8915709222
9050,도림동자치회관,37.5093301236,126.9077373028
9051,영등포시장.우리은행,37.5190615227,126.9082740033
9052,신풍역.수녀원,37.4994414051,126.9077008382
9053,문래역.청소년수련회관,37.5190057645,126.8943828239
9054,영등포농협,37.5109695601,126.9123232402
9055,근로복지공단.서울남부지사,37.521403714,126.9121380476
9056,현대홈타운아파트,37.5234161815,126.8958915081
9057,신길5동주민센터,37.5006994121,126.9055073632
9058,삼성래미안아파트1단지,37.5046880921,126.9162201845
9059,벽산메가트리움APT,37.518568,126.897913
9060,약산약국,37.5113138822,126.9142968662
9061,한강성심병원,37.5233986262,126.9107746728
9062,문래역.홈플러스,37.5204202849,126.8951637052
9063,대영초중고,37.5020836656,126.9045860784
9064,삼성래미안아파트2단지,37.50671281,126.914227473
9065,영일시장.록스,37.5183149285,126.9010071252
9066,대신시장,37.5117071696,126.9161198967
9067,인구보건복지협회.제일빌딩,37.5262167779,126.9089587972
9068,교보생명,37.5206586901,126.8927264952
9069,구.파출소,37.5029545667,126.9040126542
9070,타임스퀘어.이마트,37.5179691829,126.9045997935
9071,한국산업인력공단,37.5284470041,126.908242619
9072,GS홈쇼핑앞,37.5210328929,126.8900548852
9073,양평한신아파트.9호선선유도역,37.5380043972,126.8932516022
9074,영등포역,37.517156647,126.9060890397
9075,마포대교(가상),37.5372385232,126.9408122078
9076,마포대교(가상),37.5375192706,126.9417992607
9077,한신아파트앞,37.5384663948,126.8929589921
9078,켄싱턴호텔.여의도,37.5303964528,126.9220912543
9079,농협재단.KDB대우증권,37.522029527,126.930419469
9080,문래힐스테이트,37.518962453,126.8893961124
9081,63빌딩,37.5210175972,126.9351430006
9082,국회의사당,37.5293393521,126.9179331163
9083,래미안에스티움,37.4998586582,126.9137184414
9084,삼성래미안3차아파트,37.5304101377,126.907349271
9085,GS25앞,37.52137241,126.8879274737
9086,도림사거리,37.5070901373,126.9012372428
9087,당산역.지하철2호선,37.5349450699,126.9024333414
9088,신길한성아파트,37.5041817303,126.9195125013
9089,신길한성아파트,37.5039928019,126.9199583476
9090,구로세무서,37.5145022762,126.9008609561
9091,당산중학교.한국소방안전원,37.5322315724,126.9066070161
9092,모랫말.도림새마을금고,37.5085202288,126.90021733
9093,양평한신아파트.9호선선유도역,37.538326126,126.8932930125
9094,문래지구대,37.5134795733,126.8977435415
9095,삼성래미안동문,37.5311163277,126.9047437209
9096,양평역,37.5253329419,126.8862550017
9097,도림고가.영등포아트자이,37.5104673394,126.8989591367
9098,남성아파트,37.5130251171,126.8923335799
9099,당산센트럴아이파크아파트,37.5294473708,126.902510571
9100,영은교회,37.5250867538,126.888897178
9101,도림교회,37.5093467611,126.8973227342
9102,선화약국,37.5107987026,126.9170147135
9103,문래자이아파트상가,37.5164386938,126.8945640502
9104,신길중앙새마을금고,37.5054464799,126.9126125847
9105,효성아파트,37.530173327,126.9009081058
9106,노동부남부지청.영등포세무서,37.524638835,126.8917297019
9107,도림동주민센터,37.5087971934,126.8964095201
9108,푸른숲아파트,37.5087029116,126.9174161583
9109,문래자이정문,37.5169493984,126.896353001
9110,대신시장,37.5121237758,126.9165402359
9111,대길초등학교,37.498463259,126.9155307641
9112,현대APT후문,37.524228566,126.8944184537
9113,코오롱아파트,37.5080045468,126.8947354044
9114,대성유니드아파트,37.5011675241,126.9027187793
9115,골프장,37.5088334824,126.9199045396
9116,문래자이후문,37.5168991207,126.8986416285
9117,농협,37.5113609279,126.9130016883
9118,태양의집,37.4963886698,126.9079579306
9119,대림1동주민센터,37.4952339827,126.9063353142
9120,대림1동주민센터,37.4951079869,126.9065356481
9121,쌍용주유소,37.4887150717,126.8993616222
9122,영등포구청.우리은행,37.5254398537,126.8966953828
9123,오거리,37.5090406202,126.9202843938
9124,문래주민센터,37.517601684,126.899351122
9125,도림동자치회관,37.5095228591,126.9076092447
9126,삼성아파트,37.5286958186,126.8980746529
9127,코오롱아파트,37.5077051676,126.8944960251
9128,놀이터,37.5100192088,126.9224212475
9129,금호아파트,37.5187718947,126.8979309029
9130,크라운사거리,37.5083375721,126.9049106738
9131,도림동주민센터,37.5084752668,126.8960876627
9132,문래역.남부교육청,37.5191929864,126.894151774
9133,도림교회,37.5092269217,126.8973308164
9134,대한항공차고지,37.5489341489,126.8159689838
9135,현대홈타운아파트,37.5195771815,126.8915322491
9136,건영아파트,37.5057686993,126.9018101899
9137,선유고등학교,37.5332901567,126.8945867229
9138,도림고가.동아에코빌,37.5101175984,126.8988261304
9139,영문초등학교.GS홈쇼핑,37.5200401928,126.8884645792
9140,성락교회,37.5046483707,126.9025853191
9141,거성현대6차아파트,37.5327075965,126.892091436
9142,도림새마을금고,37.5084857554,126.8999436394
9143,e편한세상문래에듀플라츠,37.5204494891,126.8858415635
9144,건영아파트후문,37.503785474,126.9017290747
9145,SK엔카,37.5343029295,126.8925202511
9146,도림사거리,37.5070907884,126.9009386259
9147,대림요양병원,37.5025321694,126.8999334882
9148,수정교회,37.5010658596,126.8986223188
9149,선유도역.롯데홈쇼핑,37.5370485077,126.8934442009
9150,정현부페,37.4993863615,126.8977582395
9151,당산초등학교,37.5386977962,126.8947635611
9152,대영초중고,37.502528,126.904047
9153,노동부남부지청,37.5253724672,126.8909004588
9154,대림3동주민센터,37.4980793659,126.8983424791
9155,한신아파트.선유도공원,37.5406592181,126.8924692571
9156,신길5동주민센터,37.5011737897,126.9048801736
9157,코스트코,37.527622193,126.8915353095
9158,우성2차아파트,37.4955536164,126.8994440527
9159,동양아파트,37.5417610376,126.8902700202
9160,신풍역.수녀원,37.5000201743,126.9080360372
9161,현대6차아파트.거성아파트,37.5311033814,126.8942759751
9162,대동초등학교.명지성모병원,37.49420138,126.8987627859
9163,지적공사.여의도자이,37.5191408495,126.9268805051
9164,지적공사.여의도자이,37.5189481008,126.9264910134
9165,여의도메리어트호텔,37.5216180631,126.918312109
9166,여의도메리어트호텔,37.5208277563,126.9188225192
9167,구립복지관,37.4980404548,126.9080395961
9168,대림역7호선,37.492822639,126.896620449
9169,한솔아파트,37.5438918495,126.8880522051
9170,문래주민자치센터,37.5178234544,126.8994684776
9171,문래주민자치센터,37.5170938889,126.8987940868
9172,태양의집.썬프라자,37.4961223744,126.9073565889
9173,신길동오거리,37.5103422704,126.9158434331
9174,신기목련아파트,37.5090975879,126.9157093226
9175,영등포역.페어필드메리어트,37.516727545,126.9081071702
9176,영등포시장전철역,37.5216821884,126.905191283
9177,경방타임스퀘어.신세계백화점,37.5172980312,126.9059321592
9178,영등포전화국,37.5290753891,126.9059275537
9179,영등포전화국,37.5288723804,126.9055996881
9180,영등포시장전철역,37.5214106275,126.9047809511
9181,당산역,37.5346317494,126.9006611893
9182,당산역,37.5326565825,126.9039757313
9183,대영고등학교.신길센트럴아이파크,37.5048502369,126.9048200859
9184,신풍시장,37.505764451,126.9077179381
9185,대림1동주민센터,37.4950914919,126.90618847
9186,대림1동새마을금고,37.4933580173,126.9042511202
9187,대림포교원,37.4924371503,126.9032197838
9188,농협.대림2동주민센터,37.4908109691,126.9014158733
9189,신대림한솔솔파크아파트.충심교회,37.4888933803,126.8992324664
9190,대림역,37.4937954158,126.8951274236
9191,당서초교,37.531111114,126.8995389009
9192,국회의사당,37.5282753148,126.9181628332
9193,현대3차유원아파트,37.5319345944,126.8973008278
9194,양화대교전망카페,37.53982,126.901182
9195,신풍프라자,37.5017864827,126.9015122861
9196,양화대교전망카페,37.539938,126.900755
9197,문래힐스테이트아파트,37.5194239626,126.8914974004
9198,문래힐스테이트아파트,37.5196392158,126.8913783011
9199,영등포소방서.타임스퀘어,37.518273873,126.9036355463
9200,영등포구청,37.5241873254,126.8956686861
9201,해군호텔,37.5043175737,126.9157547345
9202,진로A,37.5206433053,126.8956157712
9203,페어몬트앰버서더,37.5259315487,126.9307592006
9204,현대2.3차아파트,37.5326083,126.8969389534
9205,신동아아파트.관악고교,37.5223558864,126.8855026473
9206,63빌딩,37.5201662352,126.9388533326
9207,한국거래소공항방면,37.5235034611,126.9269644423
9208,당산역,37.5330028905,126.9010480642
9209,당산소방서,37.5349622664,126.899377582
9210,영등포로터리,37.518763848,126.9055909298
9211,삼성래미안아파트,37.5073255378,126.9129666987
9212,골프장,37.5089380783,126.9200051002
9213,삼환아파트,37.5071313862,126.9200285195
9214,병무청,37.5063656176,126.9216230712
9215,성당,37.5051599656,126.9216560023
9216,신길한성아파트,37.5041513635,126.9199106731
9217,신길중앙새마을금고,37.5054257948,126.9126669015
9218,대영중학교.신길센트럴아이파크,37.5033793357,126.903693208
9219,대영중고후문,37.5048673806,126.9048483413
9220,래미안영등포프레비뉴아파트,37.5056353604,126.9069364632
9221,신길힐스테이트클래시안아파트,37.5055906938,126.9114530403
9222,신길파크자이아파트,37.5048121531,126.9139061567
9223,서울해군호텔,37.5042266783,126.9159722388
9224,신길보라매SK뷰아파트,37.5039954584,126.9198893492
9225,성당,37.5050446711,126.9217262504
9226,병무청,37.5063629983,126.9217497583
9227,삼환아파트,37.5072359935,126.9201460447
9228,오거리,37.5086678983,126.9215731559
9229,서울해군호텔,37.5046969248,126.9159695566
9230,여의도요트나루,37.533606551,126.9148235445
9231,IFC서울.콘래드호텔,37.5254489412,126.9269772538
9232,한양아파트,37.5208861248,126.9320930492
9233,우성5차아파트,37.5074145094,126.9033870865
9234,영등포역후문,37.5144907277,126.9077388686
9235,신길GS자이아파트정문,37.5062985565,126.9171066208
9236,신길GS자이아파트후문,37.5061002907,126.9157992808
9237,신길4동주민센터,37.5081805356,126.911555177
9238,우신초등학교,37.5095929088,126.9108193881
9239,우신초등학교,37.5093710552,126.9105775847
9240,신길GS자이아파트정문,37.5061310478,126.91724367
9241,63빌딩.한강유람선,37.5212987463,126.940164018
9242,여의나루역,37.5272703449,126.932128085
9243,성산대교남단(가상),37.5468335281,126.8890059514
9244,여의2교(가상),37.5251676878,126.9110463633
9245,여의2교(가상),37.5252913916,126.9113833725
9246,마포대교남단(가상),37.5296016822,126.9307669958
9247,근로복지공단(가상),37.519483112,126.9153475594
9248,근로복지공단(가상),37.5199992313,126.9163165144
9249,양화한강공원(가상),37.5364218869,126.903509225
9250,양화한강공원(가상),37.5370043978,126.9040029719
9251,푸른숲아파트,37.5087156723,126.9176242751
9252,여의나루역(주말운영),37.5282227333,126.9310888843
9253,공군호텔,37.5100455483,126.92412815
9254,공군호텔,37.5102017522,126.9246177878
9255,성산대교(가상),37.5475398826,126.8887430165
9256,성산대교(가상),37.547882782,126.8887538574
9257,양화대교(가상),37.5388134548,126.9004415832
9258,양화대교(가상),37.5391916803,126.9006838645
9259,여의하류IC(가상),37.5318707992,126.9090791787
9260,여의하류IC(가상),37.5320281993,126.9095941629
9261,여의2교(가상),37.5262913886,126.9107877459
9262,영등포역.꼬추말삼거리,37.5122330345,126.9060414556
9263,영등포푸르지오,37.5117732064,126.9034753573
9264,대우미래사랑,37.5123000589,126.9009464467
9265,영등포아트자이,37.5113451969,126.8991762721
9266,영등포아트자이,37.5108539624,126.8990185679
9267,대우미래사랑,37.5118103168,126.9004176959
9268,개화파출소(가상),37.5753449797,126.8019400451
9269,영등포푸르지오후문,37.5130229908,126.9034239744
9270,대한항공,37.5490911009,126.8160727194
9271,대한항공훈련센터,37.5458862811,126.8123006952
9272,여의나루역,37.5264706671,126.9328494288
9273,여의2교(가상),37.5266083392,126.9116111841
9274,당산역,37.5348754692,126.8995608382
9275,당산역,37.53502216,126.8998731174
9276,여의도지하차도(가상),37.5267900417,126.9185466683
9277,KBS방송국,37.5236853314,126.9158994465
9278,은성병원,37.5270658414,126.905803358
9279,동작상떼빌아파트,37.486449,126.904448
9280,신대방경남아파트,37.4902677462,126.9078274274
9281,신대방현대아파트,37.4953578714,126.9115804799
9282,보라매공원,37.4969159901,126.9163118055
9283,보라매역.동작세무서,37.4981412047,126.9201964462
9284,강남중학교,37.5037895503,126.9218983526
9285,현대아파트,37.513174,126.931437
9286,현대아파트.유한양행,37.5132368488,126.9323737344
9287,노량진수산시장.CTS기독교TV,37.513423,126.938456
9288,노량진수산시장.CTS기독교TV,37.5134800797,126.9388655754
9289,노량진역,37.513733,126.943811
9290,노량진역,37.5138325876,126.9447114504
9291,노들역,37.512825,126.949256
9292,노들역,37.512734203,126.9509621786
9293,갯마을앞,37.4975550541,126.983311749
9294,정금마을.방배경찰서,37.4942338943,126.9826144422
9295,경문고교.배나무골앞,37.4914511077,126.9825668807
9296,총신대입구역.남성시장입구앞,37.4882168341,126.9822243706
9297,사당동우체국앞,37.4832273743,126.9819451238
9298,방배노인종합복지관,37.4806790282,126.9818145731
9299,강남중학교앞,37.5035156222,126.9219088176
9300,서울지방병무청앞,37.506935,126.923275
9301,공군호텔,37.5100106698,126.9245410607
9302,대방역,37.5125881335,126.926363433
9303,KT동작지사,37.5130395413,126.9356600816
9304,노량진역3번출구,37.5133914307,126.9417570377
9305,노량진역2번출구,37.5138535681,126.9433483103
9306,사육신공원,37.5133746093,126.9461880258
9307,사육신공원,37.513315,126.947977
9308,노들역,37.5128098668,126.9508931254
9309,노들역,37.5125097801,126.9508446803
9310,흑석동효사정앞,37.511297,126.96101
9311,흑석동효사정앞,37.5115728985,126.9612375315
9312,흑석역.흑석동빗물펌프장,37.5083232888,126.96331033
9313,흑석역.명수대현대아파트,37.5074984059,126.9650447528
9314,흑석역.명수대현대아파트,37.5075850724,126.9655921789
9315,흑석동명수대현대아파트,37.5072690305,126.9664429296
9316,비계,37.5063016864,126.9680257853
9317,비계,37.5064370015,126.9685844969
9318,흑석동한강현대아파트,37.505867,126.971748
9319,흑석동한강현대아파트,37.5054978005,126.9711242049
9320,동작역.국립현충원,37.5024209111,126.9769231591
9321,동작역.국립현충원,37.503188597,126.9766525988
9322,부평IC(미정차),37.5208612058,126.7210313414
9323,개화검문소(가상),37.5784257374,126.7997800043
9324,사당1동관악시장앞,37.4767900987,126.9779520334
9325,예술인마을,37.4760492272,126.972845088
9326,서울공업고등학교,37.4997142144,126.9224285174
9327,서울공업고등학교,37.4999614514,126.921570953
9328,대림초등학교,37.4996077724,126.9264810316
9329,대림초등학교,37.4998553553,126.926127913
9330,성대시장,37.4999961167,126.9309085729
9331,성대시장,37.5001190674,126.9315972486
9332,상도초등학교입구,37.5033055411,126.9367655685
9333,상도초등학교입구,37.502959881,126.9357682657
9334,장승배기역,37.5046761432,126.9385221188
9335,동작문화복지센터.동작보건소,37.5049377205,126.9407908692
9336,동작문화복지센터.동작보건소,37.5052770851,126.9418990736
9337,상도노빌리티아파트,37.5047608018,126.9457915425
9338,상도노빌리티아파트,37.5043269596,126.9468675132
9339,상도터널노량진동,37.5121264078,126.9543267583
9340,상도터널노량진동,37.5120063166,126.9536978866
9341,상도터널상도동,37.5045988081,126.9495037012
9342,상도터널상도동,37.5038586483,126.9495190801
9343,상도역,37.5016271328,126.9486225374
9344,상도역,37.5012490566,126.9495197061
9345,상도동중앙하이츠빌.상도전통시장,37.4988131751,126.9511850423
9346,상도동중앙하이츠빌.상도전통시장,37.4986899661,126.9517743709
9347,숭실대입구역,37.4967449244,126.9528636107
9348,숭실대입구역,37.4961666089,126.9533491547
9349,숭실대입구역,37.4964614208,126.9537334982
9350,봉현초등학교,37.4917360247,126.9560694395
9351,봉천고개.관악현대아파트,37.4917326146,126.9565953054
9352,숭실대정문앞,37.49515,126.957055
9353,숭실대정문앞,37.4953183557,126.9572808442
9354,숭실대별관앞,37.4946390733,126.9602929082
9355,숭실대별관앞,37.4949300385,126.9600224599
9356,사당5치안센터,37.4890277761,126.9656493194
